InvestorID,Portfolio,Proportion1,Proportion2
176394897,"300614,300469,688857,688057,003714,001514,600116,000905,301488,600883,000403,604345,688713,300151,604883,601468,002602,688739,000509,301399,603670,001686,301292,600149,003680","5.115987,4.823495,4.763465,4.499305,4.396868,4.365836,4.303133,4.268041,4.251408,4.249662,4.232001,4.215855,4.128444,3.923716,3.890785,3.810004,3.723854,3.717576,3.649609,3.606905,3.438660,3.325431,3.176445,3.064621,3.058893","4.372021,4.537836,6.252047,3.668938,3.457334,5.390956,5.387833,2.846358,5.304799,3.455938,5.933730,4.989451,5.290708,4.169569,5.350074,3.520744,3.048983,3.964339,3.544417,2.733505,3.637517,2.090737,1.730801,2.614090,2.707274"
351927031,"688863,688203,002251,601568,601454,688250,301213,688063,000901,602233,002464,604639,688897,601530,603478,688362,688311,688314,002147,688263,600286,001840,603106,300129,688868,601681,301090,300846,000776,301395,603797,002310,688749,604998,300213,301350,604083,001022,001141,600916,300205,002646,602923,002439,688321,300416,602646,002373,604385,301415,600835,003771,003766,000716,602894,300690,688208,603310,000617,604022,603774,002476,002632,300976,002607,688506,603332,003943,001627,301437,688241,602985,002722,300558,600049,604232,603147,301475,688831,602871,688945,300225,003912,300725,688453,601411,001266,300758,688416,300490,301015,602691,003467,001052,600739,002830,003349,688818,002076,688731,000203,688065,603565,603261,604098,688153,601533,300644,002314,001915,688843,301254,301365,688810,300653","1.201225,1.176080,1.086499,1.062401,1.055378,1.046202,1.045040,1.039287,1.017419,1.003077,1.003018,1.002004,0.998993,0.996199,0.989425,0.988566,0.988348,0.984833,0.984481,0.975251,0.973586,0.973305,0.970169,0.970082,0.965214,0.964062,0.963268,0.962018,0.955286,0.954456,0.949542,0.947138,0.944562,0.942891,0.939030,0.937618,0.932127,0.931769,0.926095,0.917287,0.913882,0.913142,0.911405,0.908471,0.906861,0.903402,0.901305,0.897724,0.897526,0.897519,0.896693,0.895650,0.894806,0.891737,0.884963,0.880949,0.880380,0.872857,0.864396,0.863350,0.862831,0.857803,0.852184,0.851103,0.847990,0.847308,0.846484,0.846309,0.840849,0.838385,0.837921,0.831613,0.826072,0.825441,0.823133,0.821816,0.821590,0.820327,0.817862,0.814575,0.812774,0.812520,0.804484,0.800361,0.795290,0.788700,0.787125,0.784446,0.775707,0.775460,0.775426,0.768586,0.761270,0.757059,0.755809,0.751096,0.750576,0.746073,0.744466,0.743952,0.733002,0.728630,0.709922,0.705482,0.701979,0.699968,0.698824,0.694212,0.693177,0.693150,0.686125,0.678624,0.672501,0.642201,0.499179","1.405119,1.786665,1.525482,1.077709,0.630461,1.167306,1.425504,1.571899,1.346184,0.641253,1.366854,1.148549,0.895690,0.814838,1.397870,0.956005,1.443403,0.576228,0.995288,1.061156,0.860120,0.783121,1.028453,0.596188,0.862583,0.589376,1.091513,0.778724,0.700657,0.937382,1.452951,1.221164,0.751987,0.598930,1.177939,0.930794,1.141442,1.263664,0.593307,0.981320,0.692660,0.962065,1.253468,0.823354,0.536656,0.897044,0.795140,0.529103,0.750471,0.963128,0.588013,1.191269,0.579781,0.779279,0.710588,1.256528,1.006482,0.725432,0.923302,0.995733,1.043536,0.915036,0.791641,1.249967,0.901051,0.790573,0.503711,0.880874,1.064696,1.215974,1.119302,0.615562,0.816708,0.517833,0.566654,1.248890,0.991496,0.488138,0.712363,0.493454,0.855497,0.468783,0.994282,0.738670,0.891130,0.557397,0.497484,0.658143,0.530756,1.028354,0.947377,0.503167,0.798383,0.952597,0.740005,0.664876,1.056455,0.663693,0.614488,0.659782,0.935036,0.700458,0.418012,0.786141,0.535006,0.635166,1.030719,0.527563,0.430873,0.712961,0.757680,0.741357,0.488425,0.647989,0.369265"
708672707,"001627,300405,602646,002874,300323,000409,600223,300939,600660,602560","11.813336,10.674999,10.534431,10.317860,10.207783,9.797754,9.593216,9.357400,9.263959,8.439263","14.291202,16.063359,11.779856,9.749686,8.474440,7.316890,6.864767,11.322630,6.335218,7.801951"
385011610,"001729,001030,604141,003862,300811,600466,002893,688906,602427,600135,000890,602123,602117,002981,688617,603680,003062,300998,601797,301357,603878,600299","5.503970,5.468841,5.152799,5.074166,5.029409,4.913877,4.814821,4.802780,4.678150,4.657355,4.558358,4.498952,4.480709,4.418376,4.348216,4.316089,4.221021,4.051193,3.892124,3.878679,3.716512,3.523602","4.496106,4.174129,3.068052,5.853979,3.554973,5.681019,5.184077,5.221183,5.786750,5.194706,6.035135,2.698079,5.460113,2.658132,3.913481,5.171323,5.311521,2.661273,3.408209,4.350579,5.002035,5.115147"
233177308,"604395,603884,688720,002012,003332,688731,688871,000545,301292,001332,603513,601206,601733,603474,688729,603733,300737,603555,001971,002493,688843,604174,604220,300815,003588,000130,301134,601972,604843","4.529092,4.231074,4.163404,4.146631,4.137808,4.018993,3.900298,3.748473,3.737384,3.675214,3.630306,3.573270,3.566358,3.532587,3.517274,3.417077,3.388116,3.335404,3.275130,3.244279,3.195469,3.183468,3.147488,3.144884,2.966693,2.895647,2.624414,2.092274,1.981490","3.847330,5.528608,2.723815,3.856148,2.361080,4.348464,4.379292,5.048001,5.265670,4.664290,3.269211,3.748750,4.441265,4.719205,2.231286,3.700363,2.405065,1.807203,2.719120,3.293744,2.183076,2.248969,3.782658,2.358766,3.638414,3.126899,2.860389,2.723120,2.719800"
716995368,"300074,603413,603685,601856,602560,603506,002406,300391,003036,301486,603558,688378,602825,688692,688857,604629,600655,688282,688507,002805,001784,602322,001625,688278,602020,600831,600478,603310,688065,688142,301101,688792,002220,603746,603654,300274,001293,601558,003912,002578,688812,603388,601512,001526,002764,300877,602799,601733,301407,300867","2.476261,2.445430,2.424719,2.402454,2.394329,2.376454,2.354764,2.320247,2.299386,2.272036,2.253853,2.215934,2.206843,2.204346,2.202803,2.172620,2.171513,2.163492,2.110345,2.105964,2.092640,2.077835,2.023354,2.018071,2.010502,2.000656,1.999348,1.984045,1.972112,1.971023,1.965182,1.942055,1.937539,1.918675,1.914264,1.908945,1.887361,1.771165,1.732191,1.699982,1.694454,1.694233,1.693254,1.685351,1.638264,1.600207,1.558439,1.386072,1.375798,1.273190","2.667971,1.284068,2.596951,1.709237,2.120379,2.937253,2.979231,1.864486,1.670475,2.715392,2.977118,2.411549,1.989237,2.792632,2.518442,1.655457,2.185831,2.805905,1.140787,1.964682,2.712509,1.749652,2.070200,1.488093,1.878227,2.056313,2.438833,1.637747,2.564193,2.551950,2.174173,1.245102,2.060564,2.080846,2.541035,2.383559,2.407306,1.050118,2.254019,1.123375,0.933440,2.171866,2.145091,1.698134,1.552024,1.097363,0.806381,1.672848,0.867626,1.600330"
51615030,"603507,002730,300934,601224,001287,604008,300385,001545,604999,003826,602061,301393,604021,000728,688867,603086,688481,301122,688970,300953,301167,002948,002288,002943,688795,003174,600435,300217,002029,688703,688993,604684,600396,300116,301357,604489,601881,688953,603717,000583,688564,603950,688840","2.580929,2.539376,2.504491,2.492882,2.478656,2.470052,2.448049,2.438019,2.432686,2.432187,2.427421,2.404266,2.398179,2.390981,2.387880,2.374291,2.366173,2.356906,2.355359,2.342543,2.334897,2.331190,2.330228,2.321245,2.318447,2.315340,2.310563,2.309217,2.299334,2.298933,2.296698,2.296072,2.284033,2.281128,2.272254,2.236826,2.233525,2.220213,2.164530,2.095244,2.093829,1.951131,1.783795","2.090523,2.593582,2.964356,1.403095,2.668935,3.307407,2.854765,1.750618,2.002634,2.060320,3.026325,1.909160,1.471754,2.811269,1.330576,1.936387,1.405601,2.478346,2.233245,2.230143,2.627750,1.687858,3.339705,2.702181,1.422840,1.813950,3.285460,3.173414,2.523299,3.348929,2.364722,1.856984,3.299450,3.050378,2.252513,3.203407,2.226272,1.830971,1.645009,2.076642,2.976063,1.779194,0.983966"
178805436,"602133,688576,301296,601815,000487,300735,002087,601461,000960,688726,002718,001266,602293,300216,300549,301219,301031,688492,300664,300513,601135,301206,301282,002220,300800,300782,002707,600267,002454,602323,602068,601545,301365,688974,604629,688061,300740,003317,603862,602204","2.843903,2.831662,2.813781,2.777962,2.761430,2.755763,2.720103,2.682792,2.676285,2.665243,2.655189,2.649260,2.639899,2.627284,2.623327,2.615494,2.614481,2.599352,2.597735,2.575296,2.574466,2.528202,2.499801,2.464580,2.459078,2.455547,2.427591,2.419792,2.418197,2.397155,2.381062,2.373172,2.322740,2.243642,2.156159,2.096145,2.092348,2.078524,2.026381,1.859179","3.234234,2.964195,2.478576,3.681560,3.282043,2.925584,2.424239,2.185563,3.566484,2.739120,2.940003,2.529322,1.555408,2.768993,2.585209,2.285827,3.674627,1.713778,1.913458,2.405468,2.168958,3.540797,2.544688,2.331048,1.727044,2.536350,1.888014,1.516278,2.976968,3.415062,2.072533,1.898501,2.341474,2.078267,1.561705,2.053969,2.172377,2.670098,2.437924,2.214250"
588600564,"604423,002002,688563,603176,600661,603804,000302,000678,300653,603656,000649,300503,300951,688737,002028,002371,000926,300384,688809,601587,002913,688605,603627,604194,301340,301400,002056,301070,600702,003732,300367,600010,000960","3.431910,3.346853,3.342909,3.328017,3.298020,3.285252,3.266606,3.265928,3.240327,3.236358,3.196600,3.195504,3.195429,3.189734,3.165727,3.136073,3.113905,3.090251,3.046903,3.013712,3.004798,2.995451,2.918748,2.879644,2.831504,2.823658,2.821435,2.794091,2.757661,2.493904,2.475283,2.468496,2.349308","4.250720,4.034297,4.079919,4.196955,3.777107,2.589255,3.885949,2.897046,4.314851,3.379685,1.990347,3.890366,2.592155,1.885639,3.163962,3.790550,2.253569,2.267688,3.789463,2.330546,2.092333,3.805171,2.055224,1.674497,3.106574,3.280809,2.977822,1.949054,3.790396,2.449274,3.344026,1.512306,2.602447"
677374887,"002779,600712,601809,002368,000154,688506,001523,604549,301293,300256,000208,300195,300206,688890,000369,300031,300919,300357,002004,604833,603931,688363,603523,604645,688923,600688,003744,300550,003962,003547,602923,000345,301350,003674,001331,688951,600049,300655,000148,001983,300210,688304,002594,603715,688810,688086,688039,602625,604073,602035,600611,688250,300751,602733,688748,003467,002761,688908,001005,000831,601376,601632,602593,301188,000835,300096,604118,001514,600149,301200,688265,688850,688749,300397,603256,688123,300634,002464,688044,604666,603746,001769,688186,688684,603306,301315,603324,002863,000389,002573,600202,001168,602817,301230,688769,604370,003399,603421","1.297226,1.289648,1.285628,1.268999,1.244391,1.242183,1.238885,1.228945,1.220450,1.211480,1.206343,1.195091,1.183293,1.174421,1.168049,1.158119,1.145347,1.140471,1.136144,1.133059,1.126889,1.126549,1.122746,1.122706,1.098173,1.089472,1.081875,1.081475,1.077987,1.076464,1.076075,1.073614,1.064550,1.062708,1.062625,1.060551,1.059975,1.058182,1.056332,1.051721,1.051591,1.051059,1.050676,1.049771,1.049495,1.049124,1.046951,1.033098,1.029425,1.028235,1.026782,1.024903,1.020774,1.015684,1.003754,1.001821,1.000659,0.999615,0.995225,0.994580,0.983403,0.978061,0.977034,0.976097,0.975132,0.974514,0.969229,0.962505,0.958822,0.957302,0.955913,0.954483,0.948996,0.915136,0.908189,0.907397,0.899815,0.896745,0.895011,0.892623,0.888060,0.879371,0.878959,0.876396,0.872551,0.866740,0.864063,0.855532,0.852403,0.846875,0.846387,0.824429,0.819963,0.790956,0.774586,0.727065,0.665698,0.661495","1.317893,1.255857,0.940965,0.852704,1.770563,1.580817,1.049971,1.719826,1.322234,1.114149,1.677292,1.197270,0.966423,1.108000,0.775692,1.039231,1.320836,1.554374,0.786504,0.709400,1.542347,0.952745,1.401109,0.847934,1.246813,1.257016,0.913013,1.507927,0.998069,1.049357,1.420400,0.625089,1.305164,1.314903,1.175084,0.965388,0.748218,0.921151,1.542843,0.936712,0.640197,0.810489,1.235136,0.686341,0.860420,1.442338,1.245120,0.617162,0.870181,0.732737,1.283010,0.671712,1.196321,0.919561,0.991241,1.412491,1.328699,1.170564,0.709313,0.937349,1.061598,1.067597,1.444237,0.553724,0.674571,0.730667,1.362027,1.175376,0.689862,0.879979,0.587524,0.675862,1.127920,1.032431,0.541896,1.044091,0.588100,0.837781,0.598198,0.667519,0.986333,1.101021,0.622489,1.155994,1.049311,0.666556,0.917629,1.277772,1.281584,0.832189,0.567500,0.742439,0.553203,1.191141,0.919765,0.891013,0.647562,0.763870"
339251644,"600724,301097,603253,604943,003872,301296,300466,003332,301191,604242,688720,688812,001563,602504,602747,601700,001165,604257,688961,300298,602020,000438,604174,600056,000203,003526,604220,003787,001860,688403,002131,301346,300974,600659,301146,688787,688289,688663,002086,688637,002659,603814,002447,000410,688695,001894,001717,602462,300103,600847,002220,002717,000409,002213,002708,301212,001124,603746","2.124522,2.081024,2.025152,2.014210,1.984143,1.971276,1.965760,1.946308,1.941293,1.932939,1.932084,1.912889,1.879996,1.870344,1.864951,1.862139,1.860827,1.836056,1.831624,1.815115,1.801754,1.799481,1.796843,1.789655,1.764671,1.762796,1.762751,1.752603,1.750265,1.748845,1.747925,1.735810,1.729678,1.719829,1.710995,1.698670,1.687261,1.684374,1.666953,1.661697,1.644527,1.641242,1.620827,1.617121,1.604182,1.595368,1.580750,1.564950,1.480123,1.459813,1.436548,1.416982,1.397358,1.369984,1.333647,1.331558,1.297331,1.182178","2.230084,1.578047,2.933462,2.615929,2.903207,1.551783,2.382469,2.011056,1.306265,2.037464,1.742819,2.193540,1.613267,2.283471,1.697276,2.090092,1.182258,1.398423,1.635178,2.065016,1.529611,1.946924,2.270945,2.476429,1.921514,1.538074,1.374058,2.010946,2.083956,1.554857,1.179559,1.731153,1.808347,1.109691,2.449629,1.614032,0.941609,0.954316,1.580231,1.346632,1.114209,1.343266,1.930270,2.300920,1.764783,1.962929,1.309176,2.182620,1.851032,1.608674,0.981582,1.034988,2.046379,1.358973,1.412489,0.785683,0.868030,1.270381"
23990263,"604345,600374,003519,003243,002230,600338,002380,603124,604750,001391,001506,688154,601979,003643,300895,600150,002505,002076,600853","6.027168,5.834905,5.744367,5.736695,5.558424,5.417174,5.369899,5.362632,5.359884,5.342189,5.277728,5.273743,5.183011,5.132751,5.098839,5.045655,5.034178,5.025765,3.174993","8.146892,4.772612,5.262227,7.293539,5.821324,5.078501,5.035318,3.280121,6.325726,6.943630,5.767819,4.809337,3.950704,5.887331,6.728885,3.209959,3.189128,6.509006,1.987943"
805282212,"604577,688831,602229,300745,002373,688635,688697,688654,300419,003397,003303,600260,603081,688158,000806,604858,300510,001913,003062,300751,604964,001242,003674,688219,688061,688131","5.058231,4.858683,4.798474,4.788806,4.731403,4.548033,4.465425,4.451683,4.315141,4.191406,4.169218,4.030301,3.876546,3.834368,3.699055,3.650667,3.609364,3.500895,3.443337,3.258641,3.254427,3.151346,3.080710,2.699698,2.636961,1.897184","2.895746,3.828074,4.180678,6.283735,5.232544,5.025666,6.592193,5.531646,3.880025,3.116921,3.846877,5.073364,2.161739,4.097865,3.744085,3.118408,4.005029,4.458518,2.972175,2.999381,3.164880,2.343963,2.674105,3.042082,3.380566,2.349736"
274080042,"688363,601836,301112,601718,300215,601496,601553,300118,601327,602733,300241,604008,300975,300964,603931,600703,003962,001255,600128,603717,601072,300331,300210,603025,300170,300172,688108,300556,603507,688398,001811,602809,604164,002173,688132,600760,603755,603575,603012,688047,300614","3.183122,3.078881,3.002496,2.914301,2.872342,2.851071,2.795266,2.794299,2.791884,2.771509,2.734955,2.685765,2.676807,2.624422,2.612060,2.591843,2.572307,2.507929,2.477902,2.468193,2.464906,2.437508,2.398611,2.381152,2.375671,2.373630,2.366199,2.362198,2.211208,2.208103,2.176399,2.097869,2.088874,2.059601,2.031146,2.023378,2.013021,1.994322,1.695255,1.629024,1.604572","2.358286,1.872431,2.212768,3.509519,2.301218,4.061577,3.448888,3.697751,3.362600,2.415525,3.729332,3.325660,3.419364,2.588761,2.339837,2.061110,1.730789,3.679356,3.420975,2.080426,2.383695,1.774809,1.997278,1.489654,1.568920,3.245867,2.476507,1.352792,1.429839,3.172929,1.354505,1.363764,2.422065,2.711994,2.695906,2.528473,1.520670,2.113215,2.452620,1.393875,0.934451"
266274505,"603256,601632,603632,602625,602463,001514,000345,603987,688047,300846,604274,604781,601266,000160,688045,003766,602954,001631,301181,604894,003287,602407,001523,001913,688065,688406,300268,300177,000716,603612,601127","3.656452,3.635309,3.551980,3.457812,3.457251,3.436116,3.425406,3.423837,3.417104,3.411993,3.362771,3.334323,3.327717,3.311377,3.299057,3.236956,3.235639,3.186909,3.184628,3.159410,3.156105,3.137236,3.135847,3.130906,3.126490,3.110347,3.099024,3.066602,2.997319,2.330182,2.197898","5.318802,3.257292,4.674329,2.183940,2.587835,3.004984,2.189246,4.961070,3.782994,4.249615,2.417059,3.965422,3.733055,3.676848,4.432734,2.119907,2.392128,4.074219,2.391892,2.118871,3.305611,4.030038,2.413070,2.904900,3.370525,1.850619,2.582794,3.774113,2.086430,2.864494,3.285163"
862746232,"300030,688336,601856,603506,603685,602825,002174,301365,001625,601855,300518,688720,301043,301475,300706,300076","7.478487,7.145519,7.128060,7.046197,6.998104,6.981453,6.776421,6.327559,6.237317,6.042586,5.868890,5.854345,5.583599,5.486133,5.262344,3.782985","9.298319,9.220594,8.300622,8.289327,5.491099,6.914079,4.843437,4.767303,5.459523,7.991505,5.854101,7.687852,5.454254,5.057010,2.942282,2.428692"
976195760,"688127,603826,601680,301160,000702,688918,300360,001375,688605,603565,003513,300143,688697,688153,604757,002164,300161,688654,301497,002047,603902,002354,600900,603537,001915,603394,002028,688636,601742,001924,300408,601237,602985,000232,301340,301058,300548,604577,300596,001952,300745,688945,600702,688831,001717,602516,601364,688987,603271,601093,600453,688959,001312,002373,002002,604875,604897","2.039948,2.013771,2.012917,1.990002,1.972341,1.966463,1.964908,1.964145,1.959936,1.931645,1.927908,1.914028,1.911735,1.911093,1.907739,1.902227,1.892452,1.874654,1.870001,1.858751,1.848570,1.840250,1.836173,1.814843,1.811451,1.804481,1.788803,1.764636,1.761069,1.756305,1.753741,1.753529,1.751053,1.729631,1.729027,1.723491,1.717195,1.696464,1.683656,1.656023,1.652680,1.645385,1.635352,1.635324,1.630951,1.626530,1.611056,1.596177,1.585279,1.562547,1.542104,1.533229,1.508371,1.508023,1.422882,1.235421,1.061638","2.313234,1.240501,2.079745,1.699125,2.479811,1.778614,2.681229,2.808251,2.057407,2.719290,2.736911,1.414967,1.487507,2.050585,1.489651,1.363946,1.493306,1.431780,2.530452,2.392013,1.130265,1.701434,1.854711,1.714943,1.882578,1.224202,2.205544,1.168873,1.307306,2.379862,2.294394,1.546495,1.485009,1.909048,2.189734,2.530922,0.979582,2.421953,1.437509,1.509706,1.739380,1.445379,1.252340,1.043635,1.064235,2.396860,2.077617,2.152153,1.494026,1.190141,1.361035,1.100317,1.141449,1.781073,1.062265,1.214323,1.361380"
