InvestorID,Portfolio,Proportion1,Proportion2
72598378,"601496,001948,688290,003217,602877,600997,301096,000633,300958,300346,600712,603002,300727,602687,602035,000475,688309,688315,600451,602267,300228,001993,603603,300789,604257,000208,003787,001885,001847,600058,602928,001079,300190,603446,603054,301028,002361,688961,002333,604696,000955,300557,688558,601626,688408,603020,602175,688537,301248,600721,001979,001158,600974,002405,602686,602457,300419,688758,603993","2.173995,2.101185,2.094516,2.083342,2.040666,1.980433,1.903995,1.902540,1.898062,1.888365,1.855781,1.840355,1.832658,1.831438,1.816904,1.800948,1.796640,1.775644,1.767606,1.761193,1.735303,1.732541,1.723535,1.714955,1.712282,1.703806,1.681805,1.666041,1.665082,1.662585,1.662251,1.654534,1.652801,1.647963,1.635476,1.634859,1.620540,1.611972,1.604603,1.590224,1.582690,1.580284,1.569566,1.562063,1.551948,1.547556,1.543556,1.539612,1.534413,1.509620,1.503335,1.488428,1.475346,1.463781,1.446955,1.436174,1.435045,1.415644,1.354559","2.005196,1.677338,1.783816,1.634543,2.018136,1.897233,1.707527,1.604268,1.703739,2.093993,1.985412,1.866383,1.209060,1.753340,1.157156,1.158913,2.081948,2.580469,1.224335,1.460501,1.751161,1.574014,1.521223,1.094940,2.261500,2.321883,1.187280,1.785169,0.992530,1.898083,2.079369,2.391983,1.860903,1.871827,1.584480,1.938297,2.251371,2.206725,1.147758,1.739268,1.666848,1.613557,1.293604,1.956269,1.776877,1.374368,1.581419,1.367284,1.023312,1.923590,1.893888,1.331169,1.663358,1.834586,1.520798,1.554302,1.573047,1.776988,1.211668"
46087223,"601324,603878,002560,688557,000974,002207,602845,001079,602427,601318,603755,001781,001741,300719,001278,301135,600378,602134,002484,300309,002277,602930,300226,300346,301024,002981,000885,688906,603849,601748,688617,301216,301106,600345,601218,604436,603867,604202,301419,603315,600255,300495,002199,688398,604213,002902,001579,003595,603035,688468,002068,003941,300949,688911,003883,002701,003925,300102,300822,301051,300390,002670,301101,300349,300331,000632,688715,601116,002350,604048","1.734615,1.723430,1.717709,1.675032,1.658030,1.657862,1.643512,1.642986,1.639374,1.618693,1.600527,1.591600,1.590561,1.589544,1.581344,1.566474,1.561600,1.548798,1.535446,1.525016,1.517680,1.511679,1.509670,1.507301,1.506082,1.503664,1.501217,1.490120,1.486081,1.483813,1.479635,1.476024,1.475303,1.468968,1.465301,1.460374,1.451064,1.442302,1.437094,1.433505,1.433341,1.428054,1.416188,1.408496,1.402927,1.394517,1.389890,1.382827,1.371634,1.369971,1.366871,1.338896,1.335227,1.332135,1.325119,1.321556,1.316948,1.312129,1.305870,1.259809,1.214514,1.206817,1.156911,1.135556,1.076809,1.069308,1.058251,1.054388,1.002029,0.803985","2.154117,2.154587,1.127900,1.151164,1.994032,2.283283,2.217757,1.361067,1.690163,1.404577,1.484946,1.036266,1.910629,1.312880,1.563073,1.006398,1.011707,2.113724,1.742634,1.844745,2.121669,1.269392,1.589498,2.020963,1.403165,0.874478,0.966517,2.005014,1.056188,1.883310,2.136926,1.472447,0.907401,0.828204,1.675560,1.177869,2.044995,0.862920,1.650653,1.865119,1.860601,1.866444,0.924622,0.849550,0.819026,1.252852,1.715333,1.897671,1.939031,1.831599,1.076598,1.578917,1.172310,1.175345,0.947976,1.843080,1.007936,0.872326,1.897094,0.734564,1.693961,0.727223,0.838638,0.624572,1.229322,0.770034,1.068557,1.046506,1.413325,0.947051"
504407236,"301002,603575,001168,002992,001287,688588,301167,002288,602128,600394,001403,600534,688501,601908,003174,604021,300907,001617,602723,002759,002237,603681,002934,300195,003521,688476,603306,688168,601764,600841,002972,604489,300220,688867,003917,600128,603801,604680,600260,603221,300031,600991,601025,688887,602593,688349,601575,603591,600866,300870,300613","2.224986,2.200244,2.187959,2.167105,2.155070,2.147758,2.137038,2.117989,2.113995,2.108309,2.104330,2.098556,2.097815,2.084598,2.080595,2.068199,2.063680,2.051674,2.050886,2.045188,2.040867,2.039283,2.030767,2.009755,2.006782,2.003724,2.002215,2.002048,2.000620,1.999342,1.996329,1.990224,1.972619,1.950334,1.948646,1.927101,1.921430,1.920217,1.846831,1.820933,1.815832,1.804796,1.790733,1.778012,1.747651,1.742400,1.739717,1.721685,1.684793,1.383438,1.054900","2.346459,1.433908,2.987571,1.826762,1.304969,1.520059,1.586368,1.294922,1.583738,2.579802,2.937723,1.229816,1.418939,1.932005,2.318442,3.008575,2.231562,2.479386,1.449665,2.617891,1.542032,1.752997,2.803578,1.218987,1.509239,1.404799,1.887564,1.796885,1.678544,2.245030,2.765376,1.976918,2.301720,2.783786,2.077586,2.358706,1.373130,1.111120,1.862182,2.421701,2.683267,2.466038,1.779201,2.443421,1.503484,1.642571,1.154156,2.474326,1.319313,2.056419,1.517362"
756356810,"002008,300721,688663,300870,001506,002948,600028,000981,603884,001403,602918,002747,602077,301138,602061,301266,001341,002814,000776,604135,300295,602441,600841,602098,300953,300671,600345,604699,002560,688102,001408,001469,001215,688864,000701,604264,602302,001617,300192,603698,300907,603878,000164,688035,600307,301015,600189","2.777485,2.682950,2.624526,2.551354,2.504444,2.451682,2.435127,2.394754,2.394107,2.377626,2.368354,2.313646,2.286818,2.250442,2.249871,2.230397,2.228691,2.218990,2.209923,2.192976,2.166112,2.159944,2.159775,2.156328,2.145843,2.144739,2.134469,2.051331,2.010814,1.978459,1.975785,1.966132,1.966116,1.966011,1.952652,1.928222,1.916629,1.897354,1.892949,1.883728,1.882442,1.841265,1.839719,1.829391,1.638134,1.507042,1.264451","3.371130,3.416968,1.980330,1.428367,3.036779,2.350266,3.014107,2.616537,2.741679,2.993351,3.097458,1.463083,2.185403,2.742351,1.334106,1.694841,2.692693,1.292278,1.306337,1.711388,2.451859,2.245928,1.510920,1.989697,2.297502,2.336043,2.379082,2.110504,2.367651,1.842200,1.065601,2.417030,2.283323,1.658715,2.115252,2.210306,1.870905,1.931057,2.269481,1.586826,1.457710,2.276102,2.183035,2.364965,1.317076,1.527203,1.464575"
514611396,"301471,301125,601536,000184,688008,002578,604937,301225,688843,604283,688564,300727","10.203742,10.183220,9.893637,9.043267,8.448271,8.408214,8.288493,7.901285,7.347007,7.239392,7.023597,6.019876","12.557990,11.795368,12.399838,8.651244,8.082330,8.005645,7.110591,7.369982,7.851593,5.600429,5.248779,5.326209"
731208151,"688311,301490,688923,604017,301312,301422,602190,300858,000720,002163,001675,603959,602047,688332,300922,001450,300957,000763","6.636240,6.100274,5.942451,5.929279,5.925396,5.823098,5.710448,5.698553,5.615198,5.557273,5.394422,5.349527,5.268991,5.219874,5.213451,5.170342,4.937446,4.507737","7.731832,6.045258,6.226152,5.275393,6.451165,7.063839,6.760641,7.724945,5.078951,7.169432,3.792828,3.372748,4.176298,3.304855,3.315569,5.028046,5.377380,6.104669"
621147620,"301422,002295,001121,600882,603931,602978,300509,688376,603612,600581,301257,688158,600327,604823,300922,601531,688851,002473,000775,603715,002647,688008,601773,688948,300096,688920,000896,003631,301229,688363,604560,603498,688221,300945,604449,688867,000739,601809","3.076963,3.057196,3.038756,3.000086,2.966713,2.942823,2.931931,2.911821,2.906230,2.897885,2.863579,2.861065,2.850108,2.788046,2.786690,2.766483,2.764053,2.748591,2.746317,2.664664,2.655348,2.654562,2.649126,2.646459,2.623236,2.622546,2.619293,2.616495,2.602649,2.572963,2.438231,2.352753,2.175484,2.160972,1.907033,1.753822,1.703827,1.675202","2.622192,4.099162,3.648886,2.743552,4.197541,2.321091,3.096009,3.015319,2.018837,3.011301,2.864912,3.196467,1.706808,2.634994,2.001094,2.972194,3.523414,3.102690,2.052137,2.789110,2.286719,2.447278,2.791083,3.515199,2.561367,3.607579,3.581518,1.690187,1.532074,3.015232,3.552794,1.416397,1.458952,2.194284,1.439944,2.491828,1.177738,1.622118"
698789810,"688787,300735,601501,001625,300170,601170,000890,300558,301201,002439,300549,603086,301138","9.066673,8.665266,8.617360,8.317613,8.156732,8.091816,7.956462,7.732205,7.309269,7.025484,6.850906,6.140876,6.069336","7.945797,8.729952,8.978666,8.374459,11.107954,8.499212,5.732390,7.198565,5.714808,6.487304,10.264387,7.423688,3.542817"
939712572,"601988,600684,003460,600339,001625,601847,602825,602691,603031,601730,604963,602660,002659,001145,002426,688852,602462,002693,000643,688106,601716,002421,000304,603413,301057,604803,003326,002862,603286,002454,000960,300723,604242,301389,600892,603561,301346,301101,300549,301094,601170,602133,300939,300367,301065,002255,002026,300531,001540,300976,301282,002578,601533,300479,600724,300120,002573,301431,604383,604625,300240,301064","2.255657,1.976706,1.915693,1.901532,1.886724,1.854967,1.847883,1.840299,1.818221,1.817892,1.809934,1.805581,1.802762,1.795035,1.794069,1.761535,1.742000,1.728379,1.726315,1.709340,1.708557,1.686269,1.660194,1.648362,1.637618,1.631182,1.627242,1.622849,1.614421,1.611365,1.601087,1.598640,1.590797,1.587649,1.586316,1.583929,1.582823,1.568663,1.562451,1.562405,1.559335,1.558741,1.553048,1.552253,1.544792,1.538891,1.534335,1.520256,1.511607,1.487483,1.468589,1.445834,1.422644,1.421769,1.398578,1.351136,1.306258,1.282973,1.268531,1.190416,1.168307,0.850879","2.146109,2.050369,2.607736,1.207007,1.208664,2.283461,1.769541,2.577168,1.798747,1.532776,2.447426,1.446587,1.818627,2.145325,1.571970,1.529194,2.008271,2.464580,1.069527,1.368954,2.099232,2.157931,1.864194,1.575108,1.924189,1.131010,2.276464,1.932805,2.159602,1.983904,1.925940,2.267144,1.314662,1.156828,2.271446,0.950540,1.645086,1.765613,1.138579,1.253474,1.491271,0.933173,0.886875,1.331933,1.376364,1.489639,1.726887,1.737221,0.894974,1.499969,1.661818,0.871591,1.249920,0.824843,1.890465,0.800705,1.413100,1.713229,1.482383,1.240032,0.821712,0.816102"
69654545,"002779,000154,002368,300789,002361,601406,600097,603002,604600,688384,001811,000583","9.635512,9.509797,9.372682,9.298949,9.030460,8.863929,8.636059,8.147820,7.801671,7.633940,6.777784,5.291396","11.828399,11.827803,9.907373,5.237386,6.737196,9.068036,9.112425,6.267900,10.448511,5.134272,8.244209,6.186489"
966180005,"602593,600425,001215,300722,601528,301357,002972,601764,300562,602349,602733,602332,301154,601718,002948,001255,688345,688953,300995,603094,688197,603507,604489,602294,002639,300039,301393,301167,301112,300715,688625,601025,300575,003188,604468,000583,604688,601055,601881,001545,600128,002029,600097,602061,300257,002520,001617,301233,300301,000981,001458,001811,000492,300945,688349,688506,600666,602928,600519,300385,688476,603950,602146,300256,688410,600853","1.905914,1.830512,1.825757,1.809504,1.775802,1.718741,1.705827,1.684320,1.677106,1.664938,1.659369,1.651499,1.647677,1.634074,1.624922,1.619743,1.610477,1.606772,1.606482,1.603389,1.588053,1.586030,1.567348,1.563410,1.560976,1.560612,1.560047,1.558194,1.546576,1.540792,1.537078,1.534841,1.527429,1.525403,1.517765,1.515720,1.502583,1.502415,1.494644,1.493844,1.489631,1.485504,1.482048,1.475080,1.457200,1.448060,1.445003,1.441051,1.440317,1.437196,1.434605,1.407944,1.405928,1.400553,1.384193,1.365202,1.359242,1.341417,1.329137,1.305884,1.298946,1.295884,1.260664,1.164056,1.091155,0.907514","1.633916,2.287641,2.125265,2.094330,1.295524,2.156691,1.030186,1.981946,1.911598,2.066781,1.414370,2.362350,1.343384,1.895098,0.995800,2.056300,1.186148,2.217450,1.432165,2.308417,1.026940,1.174156,2.162190,1.319455,1.512085,1.043055,2.050846,2.160683,1.541043,1.594404,1.657287,1.308124,2.063533,1.424341,1.502655,0.988451,1.427825,1.824524,1.361444,1.670104,1.993555,1.672452,1.011329,0.880820,1.212601,1.699446,1.612390,1.531309,0.942642,0.967267,2.065577,1.711207,0.821411,1.019686,1.285487,1.908104,1.133711,1.768736,0.965349,0.806324,1.420258,0.852648,1.812692,0.779886,1.005686,0.510920"
11621887,"600953,300872,301028,003202,300446,001514,300900,603261,000463,602337,603179,604932,002004,688566,300323,688587,300290,001509,688304,301365,604803,601542","5.292290,5.203809,5.065360,4.988013,4.942445,4.923385,4.894866,4.800795,4.794704,4.786847,4.576628,4.568915,4.455354,4.445947,4.382532,4.284752,4.231539,3.996323,3.964780,3.928457,3.865899,3.606362","3.884170,7.816495,7.118405,3.268432,6.118976,4.771642,5.575204,4.584635,7.272062,2.884258,6.178105,3.583957,4.688498,2.841371,3.676010,3.948939,2.771144,3.479955,4.346196,2.641773,4.524707,4.025066"
337974043,"300895,300137,000895,002012,003057,604739,603653,688338,601827,602635,688731,688860,002717,002747,002019,300130,601979,602683,603075,003405,300680,300900,300168,604937,002782","4.518948,4.511949,4.452979,4.435427,4.409531,4.386192,4.370028,4.369190,4.206131,4.121305,4.121022,4.081301,4.075324,3.967044,3.966677,3.949383,3.896204,3.836733,3.807784,3.738880,3.730823,3.659811,3.605755,3.192053,2.589524","4.255368,2.806135,4.964109,6.261931,2.896165,2.530203,5.838294,3.234094,5.675597,2.486381,5.012245,4.264975,5.465448,4.721445,2.510271,3.715429,5.173549,5.065913,3.037905,3.467149,4.719249,3.049420,3.343838,2.292356,3.212529"
69940389,"688918,688685,688559,601568,600900,001141,003669,002354,601742,002464,300213,001916,603081,688218,300396,300745,300350,602516,000541,604022,602447,300108,000380,000327,601918,688873,002668,600286","4.184060,4.111551,4.004710,3.960849,3.947604,3.888678,3.867691,3.832128,3.826095,3.800793,3.786065,3.736656,3.681537,3.679255,3.658248,3.624129,3.612782,3.607127,3.524028,3.482772,3.469703,3.326343,3.279756,3.210667,3.162523,3.061183,3.018920,1.654145","4.321789,5.689030,4.262444,4.427382,3.511861,2.688758,3.800927,4.905100,2.726023,3.464911,2.754995,5.388161,5.520138,2.354046,3.591066,2.467787,3.713767,4.004708,2.699513,2.700145,4.705399,3.711121,3.656520,2.869336,4.420846,2.155875,2.045547,1.442805"
62514875,"002948,600378,601528,602733,001408,300560,002008,300771,603094,603849,602725,002560,602116,600010,002237,688268,300811,688349,000583,604680,602506,604688,300562,301447,001112,601718,001278,300995,002231,003521,601740,688795,600781,002029,002173,601318,300907,600052,604873,300249,002073,602985,300324","3.026170,2.732494,2.727441,2.623321,2.611847,2.593310,2.586786,2.553102,2.550303,2.535074,2.533845,2.523897,2.490739,2.458534,2.451219,2.440058,2.398171,2.385884,2.381246,2.371512,2.330812,2.325239,2.315400,2.304890,2.274362,2.260374,2.255909,2.249858,2.236211,2.225254,2.206377,2.198862,2.196165,2.173722,2.165305,2.156273,2.149838,2.120944,2.038390,1.769159,1.750591,1.730560,1.590552","2.527785,2.899290,3.100454,3.068684,2.818379,3.092158,1.236713,2.445991,1.492874,2.248472,2.334935,2.242126,3.127538,2.414382,2.139845,1.982944,2.214384,2.189872,1.430027,1.981736,2.756246,1.514344,2.406175,2.744854,2.803687,2.666515,2.094114,2.105860,2.795857,2.661634,2.784486,2.679328,2.750271,2.119858,2.520803,2.246190,2.451026,1.894601,2.213202,1.671519,1.874270,1.691686,1.564886"
803263193,"601988,600339,602691,000515,602504,688816,002426,601744,002015,604425,300735,604930,301065,602253,300065","8.111309,7.317264,7.241700,7.100706,6.936594,6.935366,6.932932,6.779987,6.611122,6.464022,6.384623,6.319920,6.093255,5.481049,5.290149","5.989191,9.722170,6.732592,7.547395,9.490071,5.896783,4.117912,7.053355,4.495180,9.560792,8.767500,6.196584,4.354486,5.174055,4.901934"
752789382,"300548,604873,688873,603478,301400,603709,002747,300130,600900,300408,002012,604943,300946,603318,601206,300233,002245,300565,603565,002469,603884,603980,301212,001141,604779,001787,603396,688135,600835,604288,002493,301249,601960,301031,300107","3.587307,3.438279,3.432364,3.354613,3.294293,3.274989,3.200891,3.193036,3.138772,3.118260,3.093908,3.061313,3.037044,2.988271,2.894696,2.874507,2.873816,2.856255,2.842572,2.822150,2.803202,2.798683,2.784348,2.780431,2.779992,2.722064,2.713981,2.642823,2.634607,2.505327,2.409272,2.244877,2.036145,2.009417,1.757494","2.529074,3.885283,4.492693,3.374604,3.994135,2.070420,2.991159,4.445134,4.280274,1.850698,3.598442,1.945311,3.961838,2.086293,2.086250,3.531490,2.809899,3.364441,3.357229,2.129393,2.237170,2.501808,2.810872,1.834052,3.485979,3.532317,2.245806,2.609937,2.876339,3.396262,3.259610,1.539604,1.121832,1.303179,2.461175"
280167883,"300721,301047,002323,001040,301191,300120,688284,301283,603558,002765,301179,300772,600478,604781,688142,300266,600356,003460,601242,602904,002555,602993,601811,604232,002872,000208,003317,602835,602290,603607,001963,688185,688282,300518,688406,002975,688863,001892,602270,602302,601925,300736,003560,603316,300133,301038,688825,300797,003709,002800,301208,003150,002520,603595,300001,300620,688823,003287,300708,003428","2.007027,1.970142,1.951251,1.941457,1.937954,1.929508,1.912250,1.892367,1.842584,1.839115,1.834037,1.826273,1.791009,1.788779,1.786956,1.783375,1.782024,1.781641,1.753030,1.738915,1.729762,1.708375,1.699906,1.697300,1.679663,1.673312,1.669328,1.668323,1.664598,1.663067,1.658997,1.658906,1.642945,1.637939,1.614492,1.610243,1.605177,1.590549,1.571366,1.571329,1.567802,1.567397,1.564031,1.561061,1.559129,1.550153,1.549717,1.545485,1.540249,1.540006,1.531270,1.526300,1.476735,1.467467,1.467352,1.458745,1.443503,1.413415,1.395935,1.168976","1.357830,2.595292,1.714458,1.726866,2.060456,2.465873,2.613413,1.361585,2.383068,2.132790,1.161867,2.114615,2.382113,1.818669,2.243353,1.307415,2.208491,1.461672,1.477376,1.482442,2.249961,1.884625,1.573725,1.247109,1.198116,2.033329,0.937882,1.712087,1.387614,1.091793,2.401476,2.313586,2.103458,2.122202,1.505269,1.402410,0.975981,1.688698,1.316664,1.392309,1.883736,1.207016,1.627305,1.739271,1.335417,1.732365,1.904103,1.231420,1.095227,1.613795,1.394731,1.226625,1.940962,1.494330,1.797639,1.750337,1.096761,1.506241,0.888032,0.926743"
298054072,"602427,602845,001079,000974,300681,600378,602725,300771,002484,002207,300719,003941,601458,602134,604141,301135,600863,300495,301052,600307,688840,300811,300423,603103,300897,003962,604367,003062,604699,601092,604210,001579,301240,002173,602397,688138,000588,603446,603342,301336,002766,688636,002337,300975,688817,002325,001332","2.542403,2.503358,2.408969,2.407423,2.397075,2.382383,2.382360,2.376207,2.374244,2.371637,2.359270,2.312611,2.308702,2.279404,2.265482,2.256188,2.253110,2.250313,2.245394,2.230969,2.225594,2.190274,2.180769,2.177852,2.173005,2.162054,2.129696,2.126258,2.120484,2.118580,2.087297,2.086020,2.043169,1.975848,1.964894,1.936246,1.886766,1.883083,1.869364,1.844387,1.828302,1.807988,1.786336,1.768536,1.652643,1.542592,1.524465","2.601893,3.465355,2.197999,1.568198,2.987396,2.515661,2.708765,1.766181,2.025399,3.269048,2.213035,3.052733,2.517692,3.014128,3.029990,2.404143,1.683889,2.309746,1.410071,2.693938,1.348189,2.060521,2.308424,2.369786,2.968022,2.953635,1.189740,1.734599,1.683607,2.971815,1.168341,2.710490,1.158059,2.445795,2.560265,2.280576,2.198562,1.069560,1.979541,1.264311,1.564424,2.203010,1.109509,1.629482,1.000216,1.709464,0.924798"
71041811,"600333,602845,002207,600307,602725,602856,602809,603315,002654,300822,003925,001557,300681,301259,688192,301412,602671,600893","6.869882,6.442138,6.088835,5.993502,5.971580,5.937150,5.882803,5.858143,5.750051,5.580619,5.464381,5.372122,5.329445,5.313185,4.778692,4.647488,4.605385,4.114599","8.905446,7.414549,8.510131,5.098099,6.569716,3.676706,3.653653,6.912893,6.092751,8.319249,4.583274,4.959155,4.517261,7.431569,3.156883,2.877918,3.689866,3.630882"
